"type","Market_Title","Market_Id","Original_Date","Price_In_Cents","Amount_In_Dollars","Fee_In_Dollars","Traded_Time","Direction"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 2:12PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 2:08PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 2:04PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 2:01PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:57PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:53PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:49PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:45PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:41PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:37PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:33PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:29PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:25PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:21PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:17PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:13PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:09PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:05PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 1:01PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:57PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:52PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:48PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:44PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:39PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:35PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:30PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:26PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:21PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:17PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:13PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:08PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 12:04PM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:59AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:54AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:49AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:45AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:40AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:35AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:30AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:25AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:20AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:16AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:11AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:06AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 11:01AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:55AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:50AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:45AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:40AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:35AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:30AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:25AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:20AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:16AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:11AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 10:06AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:57AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:52AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:47AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:42AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:37AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:32AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:27AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:22AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:17AM EDT","Yes"
"Trade","Will the **high temp in Miami** be 75-76° on Mar 21 2024?","dca9f288-83ea-4d9f-b018-992fc3d2d74b","Mar 21, 2024","1","1","0.00","Mar 21, 2024 at 9:12AM EDT","Yes"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 10:51PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","9","0.00","Mar 19, 2024 at 10:48PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 9:57PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 9:52PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 9:47PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 9:42PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 9:37PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:43PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:38PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:33PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:28PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:23PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:17PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:12PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:07PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:02PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 7:57PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 19, 2024","1","1","0.00","Mar 19, 2024 at 8:16AM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 18, 2024","1","1","0.00","Mar 18, 2024 at 11:59PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 18, 2024","1","1","0.00","Mar 18, 2024 at 11:58PM EDT","No"
"Trade","Will the **high temp in Austin** be 63-64° on Mar 19 2024?","797137e6-ae90-4d99-a91d-cbb0faf22c8d","Mar 18, 2024","90","30","0.19","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the **high temp in Austin** be 63-64° on Mar 19 2024?","797137e6-ae90-4d99-a91d-cbb0faf22c8d","Mar 18, 2024","50","10","0.18","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the **high temp in Austin** be 63-64° on Mar 19 2024?","797137e6-ae90-4d99-a91d-cbb0faf22c8d","Mar 18, 2024","1","1","0.01","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the **high temp in Austin** be 63-64° on Mar 19 2024?","797137e6-ae90-4d99-a91d-cbb0faf22c8d","Mar 18, 2024","50","10","0.18","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the **high temp in Austin** be 63-64° on Mar 19 2024?","797137e6-ae90-4d99-a91d-cbb0faf22c8d","Mar 18, 2024","20","2","0.03","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the **high temp in Austin** be 63-64° on Mar 19 2024?","797137e6-ae90-4d99-a91d-cbb0faf22c8d","Mar 18, 2024","50","50","0.88","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the **high temp in Austin** be <59° on Mar 19 2024?","47995716-7c33-4900-a2fe-a6fab48bcd35","Mar 18, 2024","1","1","0.01","Mar 18, 2024 at 11:57PM EDT","No"
"Trade","Will the high temp in Chicago be <51° on Mar 19 2024?","7f51a233-9e16-447a-a48c-27c6dec91aa7","Mar 18, 2024","50","10","0.18","Mar 18, 2024 at 11:56PM EDT","No"
"Trade","Will the high temp in Chicago be <51° on Mar 19 2024?","7f51a233-9e16-447a-a48c-27c6dec91aa7","Mar 18, 2024","50","50","0.88","Mar 18, 2024 at 11:56PM EDT","No"
"Trade","Will the high temp in Chicago be <51° on Mar 19 2024?","7f51a233-9e16-447a-a48c-27c6dec91aa7","Mar 18, 2024","1","1","0.01","Mar 18, 2024 at 11:56PM EDT","No"
"Trade","Will the high temp in Chicago be <51° on Mar 19 2024?","7f51a233-9e16-447a-a48c-27c6dec91aa7","Mar 18, 2024","50","10","0.18","Mar 18, 2024 at 11:56PM EDT","No"
"Trade","Will the high temp in Chicago be <51° on Mar 19 2024?","7f51a233-9e16-447a-a48c-27c6dec91aa7","Mar 18, 2024","22","2","0.03","Mar 18, 2024 at 11:56PM EDT","No"
"Trade","Will the **high temp in NYC** be <45° on Mar 19 2024?","143883f9-8a51-4364-9c1c-0e9598f3e782","Mar 18, 2024","1","1","0.01","Mar 18, 2024 at 11:55PM EDT","No"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 18 2024?","4c7db1bf-fd74-4210-867a-0e6d746906ed","Mar 18, 2024","50","67","1.18","Mar 18, 2024 at 11:51PM EDT","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 18 2024?","4c7db1bf-fd74-4210-867a-0e6d746906ed","Mar 18, 2024","70","10","0.15","Mar 18, 2024 at 11:51PM EDT","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 18 2024?","4c7db1bf-fd74-4210-867a-0e6d746906ed","Mar 18, 2024","99","10","0.01","Mar 18, 2024 at 11:51PM EDT","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 18 2024?","4c7db1bf-fd74-4210-867a-0e6d746906ed","Mar 18, 2024","1","1","0.01","Mar 18, 2024 at 11:51PM EDT","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:30PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:28PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:26PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:24PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:22PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:19PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:17PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:15PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:13PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:11PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:09PM EST","Yes"
"Trade","Will the **high temp in NYC** be 49-50° on Mar 9 2024?","619903f6-431d-44e1-b392-6d5cfda78630","Mar 8, 2024","2","1","0.00","Mar 8, 2024 at 3:07PM EST","Yes"